Sample	posterior	likelihood	prior	NC	r	tau	x	tree.height	tree.treeLength	D.treeLikelihood
13866000	-33417.28000236688	-33169.15468865867	-248.12531370820628	792.3318489574433	0.36594236089625737	57.2731494885816	30.794323104009617	48.82910365352207	1103.3351942394993	-33169.15468865867
13867000	-33410.04474362538	-33161.59533734862	-248.4494062767643	1092.8473367885188	0.32905456076575484	67.2787208559743	29.506627597258902	48.35829207127266	1099.2780464435295	-33161.59533734862
13868000	-33405.132023157836	-33160.60556689615	-244.5264562616873	853.709596169237	0.4160175549625879	76.22846509832983	32.301196989121884	47.78148309309602	1096.9783525505977	-33160.60556689615
13869000	-33409.08919788421	-33161.59650311495	-247.49269476925994	920.1647466033245	0.4197872174300604	74.58533824297051	31.533621198027685	47.82829497119012	1081.1655177972489	-33161.59650311495
13870000	-33413.78593838901	-33165.48914921877	-248.29678917024575	588.1909684718678	0.31617398201406716	55.73958073013885	31.514638814709027	47.44086316459328	1089.2159512889157	-33165.48914921877
13871000	-33418.046804614256	-33171.18516233945	-246.8616422748077	577.1624399730675	0.3745532518197051	67.29273409390836	32.46527699364746	49.01780033976868	1092.864317434189	-33171.18516233945
13872000	-33415.31894821385	-33169.26125779161	-246.0576904222429	895.1714532279012	0.439367303459669	72.39809721801514	33.1282929989766	49.07512021047883	1100.9751760852516	-33169.26125779161
13873000	-33405.86987889835	-33160.58538380245	-245.28449509590163	701.297689300711	0.43841677343867447	66.59853007530792	33.3404502159464	46.58506583259462	1077.2454290731969	-33160.58538380245
13874000	-33409.392076225595	-33163.40099430549	-245.9910819201005	763.1710451016427	0.5172357636566383	55.41003209121701	34.56877599829351	47.80307699282557	1095.7760228738293	-33163.40099430549
13875000	-33406.64082658875	-33159.453556201595	-247.18727038715306	548.1504459120345	0.4050460605336565	74.47221756813995	33.84482965416018	48.64040980996637	1092.2688779607151	-33159.453556201595
13876000	-33411.85981852031	-33162.89320932881	-248.96660919149963	1512.2641637747595	0.49390415178753544	64.94440517130873	31.59104276112087	47.11817445131608	1082.3600695965326	-33162.89320932881
13877000	-33414.030676565744	-33165.18802361214	-248.84265295360365	949.7909742029029	0.5146625882082231	62.602390137859324	34.3721931933891	48.02582084659403	1097.4616421459632	-33165.18802361214
13878000	-33409.23248950836	-33162.763491818645	-246.46899768971474	716.3452211063815	0.41504733271544614	68.65786362061016	32.987769964975556	47.44071090535455	1075.346317418931	-33162.763491818645
13879000	-33407.301056105636	-33162.680563914764	-244.62049219087044	612.7870324382208	0.48481213457722383	69.21784383347675	33.62168293599834	47.81845038203653	1091.697988290648	-33162.680563914764
13880000	-33414.789632336295	-33167.20128372046	-247.58834861583478	557.2231932262246	0.465526869256382	75.38543608645232	35.088323628276314	49.17613832565891	1107.5390337083193	-33167.20128372046
13881000	-33407.62683404	-33161.5473540513	-246.0794799887002	738.3734666307598	0.4008060731418717	65.64858449849928	32.24409788034199	48.459553955980724	1089.6143694609552	-33161.5473540513
13882000	-33417.24393272453	-33172.35382073499	-244.89011198953938	1065.2737791521463	0.4084713784459102	70.73770586625182	32.2562851521133	48.05102398991254	1105.4043673899175	-33172.35382073499
13883000	-33418.48651915344	-33171.890137323564	-246.59638182987695	870.0771259426456	0.39134140345487645	81.37559063764665	31.661732823596637	48.298261803760056	1104.036998927144	-33171.890137323564
13884000	-33413.392132209374	-33167.24950895886	-246.14262325050834	783.6627768172452	0.35584006478467567	69.96990070948867	31.26578721755427	48.369566396118074	1089.4459902335682	-33167.24950895886
13885000	-33401.45886979863	-33156.80420063587	-244.65466916276466	742.7699511320491	0.41922655785036056	67.08026768877568	32.676300786063514	47.44708814012162	1094.9285569849924	-33156.80420063587
13886000	-33417.39497378765	-33171.19128235104	-246.2036914366004	900.3529415037387	0.43216082379029996	60.25252807109001	32.61236426356702	48.111806995176366	1095.8065421085844	-33171.19128235104
13887000	-33409.44722226929	-33162.554992188576	-246.89223008071843	721.1763443702739	0.5065753981184855	57.83580354942292	34.48959650338465	48.47039529883409	1111.2457606386124	-33162.554992188576
13888000	-33414.014475808726	-33167.78942459975	-246.22505120897426	745.9918768785009	0.5493942549930276	70.7055702105497	34.48959650338465	47.519575019802375	1083.5883661226069	-33167.78942459975
13889000	-33415.84066952652	-33167.863792560274	-247.97687696624996	847.9615973296969	0.5461983924789129	65.75804445613937	35.60458617095373	48.43878013046633	1099.883819180117	-33167.863792560274
13890000	-33416.26887528976	-33168.73589073541	-247.53298455435169	590.1624660498306	0.45009420455334576	59.46839103806701	33.962955724454154	48.45955027733352	1085.4399163147211	-33168.73589073541
13891000	-33415.28414351554	-33166.68005759779	-248.60408591774907	510.5735061617348	0.3803212514499355	67.89490869333412	32.94539340417061	48.13412744059603	1102.7192382664443	-33166.68005759779
13892000	-33418.03080125283	-33165.41595873292	-252.614842519917	1336.7208420376012	0.45373513520002556	76.69413751791733	32.94539340417061	49.39085072433572	1099.9024537933815	-33165.41595873292
13893000	-33411.232376806875	-33164.67313298389	-246.55924382298537	661.9736932896935	0.3306680664815921	69.7366734632108	31.12200279030883	48.333816847459666	1095.2975728686217	-33164.67313298389
13894000	-33421.76725659699	-33171.797278963706	-249.96997763328568	598.424604286898	0.29540932893963545	59.84725007528532	30.43338598508051	48.3119797930287	1099.8842456561065	-33171.797278963706
13895000	-33411.26833380426	-33164.34524014155	-246.9230936627131	810.0810040826809	0.34303144027232146	60.345192811157915	31.035663599173592	49.38442889216742	1122.0204752745015	-33164.34524014155
13896000	-33408.87817745015	-33162.68076540881	-246.1974120413357	692.3747225082047	0.3854344868666019	57.423464431842106	32.46621263740682	48.73876299474843	1108.4085492774184	-33162.68076540881
13897000	-33411.34431971986	-33162.86956130374	-248.47475841611518	697.9845318800094	0.42369845416576896	60.5128102481566	33.82087673119469	48.228976562597005	1077.8136066508393	-33162.86956130374
13898000	-33406.35377784899	-33158.59441701259	-247.75936083640428	635.1785565735977	0.49396473621203185	71.97752040055464	35.16086455928262	49.15122662988657	1109.3441502597962	-33158.59441701259
13899000	-33414.850737952685	-33164.009485016955	-250.84125293572896	472.7409020419784	0.38277481909541533	79.76918351324089	32.33795604736204	47.64894249969102	1099.699022405061	-33164.009485016955
13900000	-33424.336082601534	-33176.636689426436	-247.69939317509645	599.4224426093258	0.47832195776139114	71.6803529428447	35.597110949495885	50.15573438164071	1115.4233892711818	-33176.636689426436
13901000	-33418.33695831676	-33168.52976003075	-249.8071982860073	708.5870846260958	0.49835252499245947	51.95571545423186	35.80992619085245	49.22191822523283	1106.9930019526637	-33168.52976003075
13902000	-33412.31793581482	-33164.94544543033	-247.3724903844942	587.0501370364691	0.5526233052948739	77.65730645956529	35.85863075304184	48.53676815490617	1117.4755963125192	-33164.94544543033
13903000	-33406.8190017829	-33160.361692905564	-246.45730887732893	700.1071328331839	0.49118443119209954	62.08359631703749	35.60654127096774	48.325252671378294	1108.0927089903719	-33160.361692905564
13904000	-33418.032418820374	-33171.173109078714	-246.85930974165956	1050.6421079432955	0.3823033087150081	59.83276389292577	30.988215750483874	48.84079298693578	1098.1018497787677	-33171.173109078714
13905000	-33423.93658371636	-33177.63128157858	-246.30530213777467	661.082389935462	0.34983962778185507	70.67259353081286	31.647462816542255	48.34786342628311	1099.9975323188798	-33177.63128157858
13906000	-33427.92589778124	-33179.35270998975	-248.5731877914959	1052.3869908113497	0.4243896250980879	57.620510774490796	31.479299048060447	48.533567039179985	1090.173526757789	-33179.35270998975
13907000	-33420.66202836675	-33170.57847241989	-250.08355594685852	577.7546163754214	0.2685144430108874	74.81515397992028	29.550092353583228	49.51835291475261	1096.096488979678	-33170.57847241989
13908000	-33419.64090380068	-33170.39678141775	-249.24412238292788	729.0955895892912	0.32961382841163167	81.85157966930396	31.230038625102114	48.12213594825643	1091.7544869527967	-33170.39678141775
13909000	-33424.72915240581	-33178.72987360277	-245.99927880303437	558.0910176443879	0.38770303269443707	61.89076665516392	32.92277145261199	49.10815105636733	1120.6943784420896	-33178.72987360277
13910000	-33418.430252539074	-33169.5493895546	-248.88086298446873	945.2985389470394	0.42347015120078596	62.18149235155969	32.26886323066368	47.91929171119408	1084.3030337037499	-33169.5493895546
13911000	-33426.213528789194	-33180.21512027115	-245.99840851804595	611.6891518876611	0.37287742995551554	66.07452905820625	33.776112805591325	49.6513553123493	1127.6340953588385	-33180.21512027115
13912000	-33413.981057514684	-33161.5848476521	-252.39620986258805	1494.5487400460165	0.39068968943343635	75.42304136566712	31.07018421973988	47.99140253870675	1088.8492087800662	-33161.5848476521
13913000	-33412.32818498126	-33163.192693423254	-249.1354915580091	510.9339630632048	0.4641026854153013	67.30591564817496	35.39484301509963	48.549516820136866	1100.9868552909518	-33163.192693423254
13914000	-33417.58909761284	-33171.546653375764	-246.04244423708172	699.6291819641957	0.6218789565252156	70.48475716176694	35.934445918221805	48.16339696331582	1106.5327171474507	-33171.546653375764
13915000	-33416.152496254406	-33167.98048744719	-248.17200880721975	797.0181080906654	0.5420544655012657	77.0342946324038	34.909456448180805	48.39543575113667	1103.0896060129844	-33167.98048744719
13916000	-33413.72109650277	-33164.54689239018	-249.1742041125909	538.5552893525869	0.39740758769606604	70.94525365981377	31.9173109961821	47.97712775743778	1082.9169069850798	-33164.54689239018
13917000	-33412.037042595526	-33167.389426528025	-244.6476160675005	586.0635882872477	0.4969595321679237	67.5060645293822	35.190436933529085	47.55004731566179	1102.2363941808144	-33167.389426528025
13918000	-33410.76136371526	-33165.81820991061	-244.94315380464982	582.6351671628205	0.40727396355743095	60.951091638660564	32.78668554350512	48.71234750132987	1097.0831000128258	-33165.81820991061
13919000	-33418.92441911789	-33170.99608743227	-247.92833168561282	1077.749246142772	0.44645408140581394	83.54726607716687	31.821980552982595	47.17718309724361	1085.750197688921	-33170.99608743227
13920000	-33413.29721464543	-33166.75549235688	-246.54172228854304	614.0409405978105	0.3787781254161212	55.74265905681684	32.69846420983476	48.74590946913498	1112.222651041862	-33166.75549235688
13921000	-33415.27574837455	-33167.85273519607	-247.42301317847622	821.7168576452711	0.39619684424824114	59.59647776986054	32.3276809115793	47.15699399837901	1083.28667656025	-33167.85273519607
13922000	-33418.79636482967	-33170.72232435808	-248.07404047158917	728.9363382816994	0.3631174022493645	63.615963367209126	32.6013436335052	47.52511126732691	1081.1369055578118	-33170.72232435808
13923000	-33421.27490798821	-33173.918886075866	-247.35602191234673	866.8437767291332	0.4302103347027957	64.4183878788524	32.47819224584001	47.926681122518175	1091.331911812283	-33173.918886075866
13924000	-33418.91254442439	-33164.46410512686	-254.44843929752687	430.55438823622575	0.26076122288644854	70.24591033719312	33.94614515055584	48.34703894027	1103.7227759524396	-33164.46410512686
13925000	-33408.62729047192	-33161.63369034072	-246.9936001312044	530.5887635425267	0.3178550817105797	67.03675134093682	30.851279641690827	47.905897125682394	1095.667296744152	-33161.63369034072
13926000	-33412.88619291681	-33163.8076818014	-249.07851111541115	459.40901618560747	0.38439190912520327	59.73199048606673	34.62915821746991	48.497003224911936	1096.5422276859592	-33163.8076818014
13927000	-33412.204191153745	-33164.50287708522	-247.7013140685224	809.3284362653209	0.5064090264172494	75.6603652477868	34.90180445049046	48.8570196513033	1113.0489970463595	-33164.50287708522
13928000	-33406.16841516124	-33160.5562978819	-245.6121172793438	809.3284362653209	0.45583679751695966	69.22869951458965	33.61844789630174	48.42700671632528	1103.805954983719	-33160.5562978819
13929000	-33419.53955859115	-33174.541314419956	-244.99824417118825	715.3693668013474	0.47154850094613804	69.93268690910313	35.0496683967423	49.04566643751839	1120.1775689806186	-33174.541314419956
13930000	-33407.6555101867	-33160.165702474646	-247.48980771205473	643.1545240775937	0.3905550115371292	62.30590296211515	32.706183467668495	49.13410678642218	1092.132962644881	-33160.165702474646
13931000	-33413.40106391105	-33161.962088305954	-251.43897560509637	1255.2740624318778	0.32221044182957137	62.3298710797114	29.216165534596367	47.70753260477092	1082.031516106983	-33161.962088305954
13932000	-33412.468955654804	-33162.294649118754	-250.17430653605038	651.6094922418348	0.29682606118030896	53.18901687991442	31.620197162697334	48.45579801987597	1110.7302304997413	-33162.294649118754
13933000	-33410.07621696868	-33164.255543411535	-245.8206735571419	629.7347444387724	0.3403776396517517	66.83237303792171	30.89125918365261	48.00653646236755	1097.27339170686	-33164.255543411535
13934000	-33416.438011388185	-33169.36630979101	-247.07170159717336	547.1175393238854	0.41310142755723617	74.3628901371795	32.70364776347861	47.67299889283345	1079.1286433587873	-33169.36630979101
13935000	-33420.989386295674	-33172.65543428584	-248.33395200982903	680.3559733122788	0.5231981082482782	74.32793623725959	34.732589290930726	48.553290471977206	1090.6869688694942	-33172.65543428584
13936000	-33413.504077462894	-33165.57308593156	-247.93099153133244	520.052464688748	0.5752390687761892	59.98078557147225	37.024554928671314	48.42758390853969	1118.656029190384	-33165.57308593156
13937000	-33406.30762011896	-33158.80068461955	-247.50693549941025	943.8903420873013	0.48224465894437935	73.08965382970703	33.038540115155854	47.62462392366609	1088.3520222532904	-33158.80068461955
13938000	-33409.52613199622	-33163.219371731066	-246.30676026515815	707.4439583901385	0.5562409653391479	69.97624635539981	34.283205554955316	47.3620156663041	1083.7913674392298	-33163.219371731066
13939000	-33411.07608219297	-33163.85647620935	-247.21960598362014	543.0724066182561	0.4199561191773906	65.73887717323838	34.645050634904656	49.12855465442874	1101.023964703118	-33163.85647620935
